"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-06",,,"0.12",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-07",,,"0.50",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-08",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-09",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-12",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-13",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-15",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-16",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-17",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-19",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-20",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-21",,,"0.65",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-22",,,"0.38",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-23",,,"1.12",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-24",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-25",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-26",,,"0.87",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-27",,,"1.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-29",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-30",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2011-12-31",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-03",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-05",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-07",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-08",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-09",,,"0.55",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-10",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-11",,,"1.06",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-12",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-13",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-14",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-15",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-16",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-17",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-18",,,"0.47",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-19",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-20",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-21",,,"0.32",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-22",,,"0.13",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-23",,,"0.14",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-24",,,"1.32",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-25",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-26",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-27",,,"0.65",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-29",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-30",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-01-31",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-02",,,"0.38",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-03",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-04",,,"0.17",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-05",,,"0.51",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-08",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-09",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-10",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-11",,,"0.06",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-12",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-13",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-14",,,"0.60",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-15",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-16",,,"0.39",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-17",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-18",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-19",,,"2.10",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-20",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-21",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-22",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-23",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-24",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-25",,,"0.48",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-27",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-02-29",,,"0.29",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-01",,,"0.04",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-02",,,"0.01","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-03",,,"0.57",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-04",,,"0.18",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-05",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-09",,,"0.36",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-10",,,"0.06",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-11",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-12",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-13",,,"0.04",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-14",,,"0.09",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-15",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-17",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-19",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-20",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-21",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-22",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-23",,,"0.62",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-24",,,"0.16",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-25",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-27",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-30",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-03-31",,,"1.20",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-01",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-03",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-04",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-06",,,"0.53",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-08",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-09",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-10",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-11",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-14",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-17",,,"0.67",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-18",,,"0.25",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-19",,,"0.03",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-23",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-24",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-25",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-04-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-03",,,"0.19",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-04",,,"1.04",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-05",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-08",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-09",,,"0.21",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-10",,,"0.29",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-12",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-13",,,"1.74",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-14",,,"0.54",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-15",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-19",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-22",,,"1.33",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-23",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-24",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-27",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-29",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-05-31",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-01",,,"0.60",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-05",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-09",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-10",,,"0.59",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-11",,,"0.84",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-12",,,"2.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-13",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-15",,,"0.34",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-06-29",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-04",,,"0.28",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-07",,,"0.06",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-08",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-10",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-11",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-12",,,"0.79",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-14",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-18",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-30",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-07-31",,,"0.37",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-01",,,"0.62",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-03",,,"0.39",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-04",,,"0.05",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-05",,,"0.03",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-08",,,"0.27",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-09",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-10",,,"0.18",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-11",,,"0.51",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-12",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-14",,,"0.03",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-15",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-16",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-17",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-18",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-19",,,"0.49",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-20",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-23",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-24",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-25",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-28",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-29",,,"0.05",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-30",,,"0.17",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-08-31",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-01",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-03",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-04",,,"1.83",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-05",,,"0.07",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-08",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-09",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-10",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-11",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-14",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-16",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-17",,,"0.04",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-18",,,"0.41",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-19",,,"0.10",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-20",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-23",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-09-30",,,"0.22",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-01",,,"2.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-02",,,"0.04",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-08",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-10",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-15",,,"0.13",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-18",,,"0.15",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-26",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-10-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-04",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-06",,,"0.38",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-09",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-11",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-12",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-13",,,"0.61",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-23",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-27",,,"0.07",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-11-28",,,"0.08",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-11",,,"0.55",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-12",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-17",,,"2.19",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-18",,,"0.27",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-20",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-21",,,"1.12",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-25",,,"0.38",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-26",,,"1.94",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2012-12-29",,,"0.55",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-01",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-02",,,"0.48",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-03",,,"0.14",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-04",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-06",,,"0.03",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-10",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-11",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-12",,,"0.07",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-14",,,"0.54",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-15",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-16",,,"0.56",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-17",,,"0.14",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-18",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-19",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-30",,,"0.13",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-01-31",,,"1.10",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-01",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-02",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-03",,,"0.02",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-04",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-06",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-07",,,"0.28",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-08",,,"0.51",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-09",,,"0.00",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-11",,,"3.48",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-12",,,"1.31",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-13",,,"2.10",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-14",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-15",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-17",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-18",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-19",,,"0.42",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-20",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-21",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-22",,,"0.62",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-23",,,"1.80",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-24",,,"0.01",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-25",,,"0.28",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-26",,,"1.73",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-27",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-02-28",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-03-05",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-03-06",,,"0.12",,
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-03-07",,,"0.00","0.0",
"US1ALMY0009","MONTGOMERY 4.3 ENE, AL US","2013-03-11",,,"0.00","0.0",
